dataset,seed,method,stage,trial_id,class_id,x,y
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00039,0,0.6369804146194311,-0.0991412277184265
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00075,0,0.17812443987550622,-0.05684316041495459
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00111,0,0.04551714556450117,0.013540931013471959
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00101,0,0.10300499640234632,-0.17642254449740033
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00119,0,0.5034412226537391,-0.18743349693681718
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00030,0,-0.562725652745828,0.30449020329543447
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00151,1,-0.7762581004894775,-0.06845574945853311
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00015,0,-0.13887951204001525,0.09986553300681736
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00136,1,-0.21423447657160732,-0.1655737279556121
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00005,0,0.3686489809553209,-0.11705533017365419
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00019,0,0.12327872601168625,-0.1460854479028635
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00065,0,0.7922496469065617,-0.009573438516745157
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00007,0,-0.7385013520406527,0.20150391931409847
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00099,0,-0.44285482880283406,0.5653581450161457
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00229,1,-0.3106735836509244,-0.03772940789680747
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00046,0,-0.295572418398996,-0.2638379399610329
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00008,0,0.10106814360274845,0.4216714632806829
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00089,0,-0.4993928827329463,-0.0797097380454358
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00035,0,-0.7642203970715485,-0.35977975571127563
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00260,1,0.062186828229963194,-0.34785887756183653
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00245,1,1.0458707751160856,-0.5798319969393949
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00163,1,-0.7940516392091356,0.21711742402963727
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00170,1,0.16118940930183562,0.6357312204573511
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00041,0,0.35564215842850094,0.2132130825798337
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00034,0,0.11160234778906145,0.35469939291488245
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00118,0,0.056821345470374235,-0.26835900094085724
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00254,1,-0.34718235260363745,-0.06766279779849368
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00157,1,-0.8238339407013042,0.1831624400916007
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00185,1,-0.3231033205950424,-0.18564035867749293
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00155,1,-0.535315545719353,0.140146293143487
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00095,0,-0.4870211744811214,-0.27860994898329366
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00125,0,0.18163229667357536,-0.04418602401878324
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00211,1,-0.5403106642107554,0.013902824552686661
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00262,1,0.04454242712301455,-0.09255863338707412
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00165,1,-0.9058764347538424,-0.05848222407244602
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00208,1,-0.652149851066629,-0.022959278346330422
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00047,0,-0.9220417988367753,0.3202530682597948
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00186,1,0.39586107567290524,0.09338365827767965
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00216,1,-0.2605149803314329,-0.04052655836237054
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00108,0,0.46563786028996185,1.0010736333553814
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00164,1,0.9667817346411645,-0.5292909414776701
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00050,0,-0.33790783200298746,-0.2879344944215564
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00187,1,0.38711604239567093,-0.28814418084498766
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00127,0,0.17446340268592053,-0.01139062745798948
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00197,1,0.3141636465651943,-0.3404495272560244
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00217,1,0.1828955343501103,0.2331144759358609
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00199,1,0.025763521418968427,-0.6485513516736247
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00171,1,-0.7521299219678154,-0.12485734528896045
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00025,0,-0.2885921919821857,-0.5628392153787013
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00219,1,0.44195280130910797,0.7334978254674441
selfregulationscp1,1,pca,t2a_default,selfregulationscp1_train_n00063,0,0.2762479034765994,-0.279430576405576
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00143,1,-0.016871233218790683,0.2151089376736046
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00080,0,0.3032161177921255,0.2177009633913551
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00067,0,-0.22493864401330005,-0.10206578758660452
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00110,0,0.5321850734684388,-0.08810116026985261
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00028,0,0.964423862325751,-0.21836632367382397
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00152,1,0.27570364429722066,-0.6614594550419916
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00261,1,0.37438543135665175,-0.09491960777550983
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00090,0,-0.26935428024911423,-0.34594344317302084
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00183,1,0.6395031798016734,-0.14322093685208173
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00212,1,0.47603722670390936,-0.4367478215978938
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00156,1,-0.09154628816945719,-0.25457312828875417
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00150,1,-0.6734928227417165,-0.20053848683609563
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00114,0,0.26303931661812435,-0.022480961649024727
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00175,1,0.2743438320536678,0.09496245163419767
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00033,0,-0.009012590669507417,0.14924524842056874
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00022,0,-0.577414771401568,0.2570819704936925
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00188,1,0.37600518079323947,0.03754227675322524
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00256,1,0.1657356323169133,0.04894420354852853
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00020,0,-0.19734467388878585,0.3223607188633643
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00235,1,-0.2910129954629105,-0.14081345513259233
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00059,0,-0.12707415955151202,-0.17545712821608214
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00237,1,0.5204894106540702,-0.18964946146004757
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00173,1,-0.49809433432910327,-0.16949072422597605
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00177,1,0.6528927423844568,-0.1087422577231487
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00207,1,-0.1592598466870745,0.32072169964748454
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00004,0,0.8025718938278682,0.3786179074808935
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00026,0,-0.287122851445059,0.04139249515963827
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00043,0,-0.025268118400045506,0.29866987812335544
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00149,1,-0.008486856947103326,-0.2114310267099009
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00045,0,0.2759217569690831,-0.06814711609422211
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00227,1,0.33523517056561974,0.26341731499245913
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00014,0,0.08279559246170076,-0.5463553529456618
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00085,0,0.6048574353007882,0.0814180810326091
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00182,1,-0.8647472123892606,-0.024519844160398367
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00060,0,0.03564388209766668,-0.2663588718430996
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00234,1,-0.2591605654654734,0.06309156855947173
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00200,1,-0.5218036310194041,-0.28311268412177204
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00054,0,0.35257390847713704,0.24703494411798335
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00251,1,0.448229826646763,0.09673224233044073
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00103,0,-0.016397909040476916,-0.42881543601927996
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00077,0,0.6340343717821731,-0.39417140751183843
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00267,1,0.34695145179344833,-0.04834565237714621
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00176,1,-0.5037862963311891,0.46825999880719493
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00051,0,0.0978935714919062,0.11720323295841803
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00128,0,-0.15797646428310558,0.3202332053997139
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00122,0,-0.14386197286342534,0.40867620159536583
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00265,1,0.7864164225204261,1.0165808838607413
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00193,1,-0.9973395300524107,0.050927962747320935
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00160,1,0.18587616550069258,-0.02289777757694633
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00084,0,-0.5720232012582931,-0.16232994433382564
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00134,0,-0.23732533518979446,-0.0740104294054344
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00220,1,-0.5153463787146214,0.21953399968732915
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00132,0,0.3248554221259789,-0.31065224197689933
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00096,0,-0.31883786921453133,-0.6141486731998754
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00244,1,0.31195699422990925,0.5963978222511427
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00071,0,-0.25353098787664236,-0.32075583456750323
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00068,0,-0.5077880281244598,-0.3135016991015133
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00087,0,0.29674633804192774,0.2446399657744173
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00167,1,0.688607793110584,0.03684212635072732
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00017,0,-0.5129927478824321,0.4661034029331288
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00016,0,0.7519198662084418,-0.2801003776505142
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00206,1,-0.002692821860218693,-0.10044814853737276
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00129,0,-0.9904036890600447,-0.16120307323109093
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00146,1,0.5030662384090948,-0.2879770905557304
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00013,0,-0.2457592679453628,0.18834840805872033
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00195,1,1.2754419346941825,0.23478495838015867
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00189,1,-0.21371189896719806,0.1828858531440374
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00133,0,-0.61484379690897,-0.559531881363023
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00032,0,0.14301350917767924,0.6020356330952158
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00138,1,-0.14029830747416236,0.37018201511375176
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00252,1,-0.14526840289571036,-0.18886974436613332
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00038,0,-0.7852220274684989,-0.16587957356870703
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00042,0,-0.836522821397125,0.10799445605291672
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00225,1,0.12335701636160976,0.31037573744707553
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00130,0,0.8200816071519076,0.0884642782299242
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00233,1,-0.8128592977701323,0.03017895653020309
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00259,1,0.8513665135973494,-0.0732640271461572
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00058,0,-0.2826332997826583,-0.9517301720397057
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00113,0,-0.4716795733131177,0.1277634778202489
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00203,1,-0.10281831602410352,-0.10898089645122502
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00205,1,0.3752340283609467,0.48559073992840696
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00257,1,0.16438232517036092,-0.16671076673655424
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00202,1,-0.4528148200158629,0.24766770912752137
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00053,0,0.0374267745482455,-0.10084735160050154
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00081,0,0.2968012651914624,-0.09115849199656986
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00049,0,0.14419459574144036,0.46726402726716976
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00078,0,-0.3003401273013328,-0.20872268195385893
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00172,1,0.9487005696271615,0.4003976285882989
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00131,0,0.2058750597890197,0.2722022103912868
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00021,0,0.8583681533495096,-0.513495463498891
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00204,1,0.8788417099773331,-0.022795629371858153
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00246,1,-0.44189788142493963,-0.1300397440731129
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00036,0,-0.060881074514610715,0.013089560390990646
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00238,1,-0.3598519458613804,0.20375874526092644
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00213,1,0.14587564292984295,-0.5539202364506347
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00249,1,-0.8301214672531877,0.4100762865772061
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00057,0,-0.033298486492264044,0.24153907315608494
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00011,0,-0.07926806863780579,0.5995114948331718
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00159,1,0.6031359136869628,-0.013877828609444195
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00093,0,-0.6771140375308493,-0.322080203805733
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00086,0,0.23937963988100014,0.3178783933405287
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00124,0,-0.35422044806082353,-0.3262713781973895
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00253,1,-0.6694012306674041,-0.17335444173643902
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00024,0,-0.13206349094143077,0.07974426522999292
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00169,1,0.2513708996747483,0.1479224592251229
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00218,1,0.1932215008378703,0.3862228932794073
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00161,1,-0.02675240423495545,0.3783610085541483
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00239,1,-0.00040928059383677797,-0.16784873669798192
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00230,1,0.2284723075538808,0.5353731880499945
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00031,0,-0.9013446008379051,-0.17303428740193147
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00144,1,-0.45256033849258087,-0.10129108558126382
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00112,0,0.09045258850224487,-0.006854199414608105
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00044,0,-0.06660183088107695,0.19868650172334976
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00250,1,0.4474248098606551,-0.29971889814923147
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00117,0,0.07538920855876864,0.2331775346953355
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00240,1,-0.013314356650770942,-0.041313893200228935
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00088,0,0.59381125769516,-0.09426086228435775
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00222,1,0.21847988727615,0.1877168405523802
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00198,1,0.5815690545309316,-0.27713801985179
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00073,0,0.035558102532636325,-0.04230804530140865
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00070,0,-0.027281850721568097,-0.4951033064713962
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00181,1,0.629526407195717,0.05518309313416857
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00010,0,0.14106027314834313,0.5151104468822069
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00255,1,-0.5694578657078483,-0.12586082026684287
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00224,1,-0.26950974679583534,0.08912511389838779
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00074,0,-0.30416765397258044,-0.5005169324408993
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00083,0,0.1564098606369203,-0.20139699665866664
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00107,0,0.542286992476875,0.03560384528975829
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00194,1,1.012292016652783,-0.26670537043803344
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00168,1,-0.19268337239079195,0.4186653635758648
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00263,1,-0.14135742693895537,0.24634417216600324
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00109,0,-0.42540411789887467,0.1388040532830279
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00092,0,-0.29427401984357915,0.41296675005258754
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00072,0,0.5187611313816209,-0.33150159577933075
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00241,1,0.020909143929524008,0.7067357167294305
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00094,0,0.3248017003555494,-0.25779909154837477
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00142,1,-0.19563303184823344,-0.18928035108898883
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00018,0,0.19666079802221637,-0.24544460818365285
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00061,0,0.44567860480536725,0.0075196695791317604
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00154,1,-0.4097124125061993,-0.3758493689899745
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00231,1,-0.9106353720372764,0.021125091932561006
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00221,1,-0.09538343484591245,0.51014234446125
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00037,0,0.575307722510824,-0.07543773329691952
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00009,0,0.7275271887146005,-0.3850590146974272
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00147,1,-0.6992189379768057,0.11769145110215146
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00248,1,0.3723189695182266,-0.052372204086647736
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00236,1,-0.03688939678937081,-0.04483301236282026
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00184,1,-0.29922816704858596,0.3816947052916152
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00048,0,-0.14934632732910835,-0.07701580059787784
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00174,1,0.1258244189673121,0.1728420989682143
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00039,0,0.6308273153341621,-0.09670602287991971
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00075,0,0.17809647668269524,-0.056832090692512736
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00111,0,0.05200461000289612,0.010973394700256461
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00101,0,0.0995939188754456,-0.17507254548275686
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00119,0,0.5023833985299331,-0.18701484050431016
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00030,0,-0.5621971068844926,0.30428101733573776
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00151,1,-0.7824513178578456,-0.06600466462153465
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00015,0,-0.13655471227449384,0.09894545590909215
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00136,1,-0.21537370345853585,-0.16512285587233252
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00005,0,0.368322103189061,-0.11692595657488042
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00019,0,0.1265069311461685,-0.14736307055782155
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00065,0,0.7891524480948551,-0.008347661114796116
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00007,0,-0.7387260516718335,0.20159284858305127
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00099,0,-0.4476240440981618,0.5672456520209072
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00229,1,-0.308537933603178,-0.03857462780623776
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00046,0,-0.29295205360130416,-0.26487499868250325
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00008,0,0.0952447578863296,0.42397617640456214
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00089,0,-0.4988214653449421,-0.07993589026155877
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00035,0,-0.7657935340224262,-0.3591571619160162
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00260,1,0.06272446039268317,-0.34807165573829907
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00245,1,1.0406074923153852,-0.5777489530108411
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00163,1,-0.7956977328692338,0.21776889539879063
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00170,1,0.15437753873518534,0.6384271469380315
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00041,0,0.34905404319806216,0.2158204538440102
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00034,0,0.11804020647151144,0.3521514913159882
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00118,0,0.04904847624787055,-0.26528274573506155
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00254,1,-0.35961546518577703,-0.06274216160604074
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00157,1,-0.841100234300301,0.1899958954357408
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00185,1,-0.32913791099001416,-0.1832520574173126
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00155,1,-0.5403048168951052,0.14212088990620056
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00095,0,-0.4935040826188174,-0.27604421765705334
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00125,0,0.17617907466126997,-0.0420278161631657
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00211,1,-0.5516165330971974,0.018377334442095564
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00262,1,0.04886742549213632,-0.09427033140173552
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00165,1,-0.9058995862834786,-0.05847306779588316
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00208,1,-0.6498264821945152,-0.02387879401901987
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00047,0,-0.9324506239211693,0.3243725532716035
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00186,1,0.3963458927677974,0.09319178337581727
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00216,1,-0.26408730609208325,-0.039112741776127904
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00108,0,0.46981339562222935,0.9994210877849835
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00164,1,0.9571959994308035,-0.5254972120146983
